DateJour,AR_Ref,AR_Design,FA_CodeFamille,FA_Intitule,TotalSortie,TotalEntree,ValeurSortie,ValeurEntree,StockFinal,jour_semaine,mois,trimestre,annee,is_weekend,is_fin_mois,is_debut_mois,mois_label,is_ferie,is_ramadan,sortie_lag_1,sortie_lag_7,sortie_lag_30,rolling_mean_7,rolling_mean_30,jours_avant_rupture
2023-04-25,10000721,WAFERS Based Tiffany  Breaksta 24*12 MAXI 26gr,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,0.0,1,4,2,2023,0,1,0,2023-04,0,0,0.0,0.0,0.0,0.0,0.0,
2023-04-26,10000721,WAFERS Based Tiffany  Breaksta 24*12 MAXI 26gr,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,0.0,2,4,2,2023,0,1,0,2023-04,0,0,0.0,0.0,0.0,0.0,0.0,
2023-04-27,10000721,WAFERS Based Tiffany  Breaksta 24*12 MAXI 26gr,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,0.0,3,4,2,2023,0,1,0,2023-04,0,0,0.0,0.0,0.0,0.0,0.0,
2023-04-28,10000721,WAFERS Based Tiffany  Breaksta 24*12 MAXI 26gr,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,0.0,4,4,2,2023,0,1,0,2023-04,0,0,0.0,0.0,0.0,0.0,0.0,
2023-04-29,10000721,WAFERS Based Tiffany  Breaksta 24*12 MAXI 26gr,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,0.0,5,4,2,2023,1,1,0,2023-04,0,0,0.0,0.0,0.0,0.0,0.0,
2023-04-30,10000721,WAFERS Based Tiffany  Breaksta 24*12 MAXI 26gr,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,0.0,6,4,2,2023,1,1,0,2023-04,0,0,0.0,0.0,0.0,0.0,0.0,
2023-05-01,10000721,WAFERS Based Tiffany  Breaksta 24*12 MAXI 26gr,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,0.0,0,5,2,2023,0,0,1,2023-05,1,0,0.0,0.0,0.0,0.0,0.0,
2023-05-02,10000721,WAFERS Based Tiffany  Breaksta 24*12 MAXI 26gr,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,0.0,1,5,2,2023,0,0,1,2023-05,0,0,0.0,0.0,0.0,0.0,0.0,
2023-05-03,10000721,WAFERS Based Tiffany  Breaksta 24*12 MAXI 26gr,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,0.0,2,5,2,2023,0,0,1,2023-05,0,0,0.0,0.0,0.0,0.0,0.0,
2023-05-04,10000721,WAFERS Based Tiffany  Breaksta 24*12 MAXI 26gr,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,0.0,3,5,2,2023,0,0,1,2023-05,0,0,0.0,0.0,0.0,0.0,0.0,
2023-05-05,10000721,WAFERS Based Tiffany  Breaksta 24*12 MAXI 26gr,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,0.0,4,5,2,2023,0,0,1,2023-05,0,0,0.0,0.0,0.0,0.0,0.0,
2023-05-06,10000721,WAFERS Based Tiffany  Breaksta 24*12 MAXI 26gr,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,0.0,5,5,2,2023,1,0,0,2023-05,0,0,0.0,0.0,0.0,0.0,0.0,
2023-05-07,10000721,WAFERS Based Tiffany  Breaksta 24*12 MAXI 26gr,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,0.0,6,5,2,2023,1,0,0,2023-05,0,0,0.0,0.0,0.0,0.0,0.0,
2023-05-08,10000721,WAFERS Based Tiffany  Breaksta 24*12 MAXI 26gr,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,0.0,0,5,2,2023,0,0,0,2023-05,0,0,0.0,0.0,0.0,0.0,0.0,
2023-05-09,10000721,WAFERS Based Tiffany  Breaksta 24*12 MAXI 26gr,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,0.0,1,5,2,2023,0,0,0,2023-05,0,0,0.0,0.0,0.0,0.0,0.0,
2023-05-10,10000721,WAFERS Based Tiffany  Breaksta 24*12 MAXI 26gr,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,0.0,2,5,2,2023,0,0,0,2023-05,0,0,0.0,0.0,0.0,0.0,0.0,
2023-05-11,10000721,WAFERS Based Tiffany  Breaksta 24*12 MAXI 26gr,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,0.0,3,5,2,2023,0,0,0,2023-05,0,0,0.0,0.0,0.0,0.0,0.0,
2023-05-12,10000721,WAFERS Based Tiffany  Breaksta 24*12 MAXI 26gr,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,0.0,4,5,2,2023,0,0,0,2023-05,0,0,0.0,0.0,0.0,0.0,0.0,
2023-05-13,10000721,WAFERS Based Tiffany  Breaksta 24*12 MAXI 26gr,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,0.0,5,5,2,2023,1,0,0,2023-05,0,0,0.0,0.0,0.0,0.0,0.0,
2023-05-14,10000721,WAFERS Based Tiffany  Breaksta 24*12 MAXI 26gr,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,0.0,6,5,2,2023,1,0,0,2023-05,0,0,0.0,0.0,0.0,0.0,0.0,
2023-05-15,10000721,WAFERS Based Tiffany  Breaksta 24*12 MAXI 26gr,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,0.0,0,5,2,2023,0,0,0,2023-05,0,0,0.0,0.0,0.0,0.0,0.0,
2023-05-16,10000721,WAFERS Based Tiffany  Breaksta 24*12 MAXI 26gr,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,0.0,1,5,2,2023,0,0,0,2023-05,0,0,0.0,0.0,0.0,0.0,0.0,
2023-05-17,10000721,WAFERS Based Tiffany  Breaksta 24*12 MAXI 26gr,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,0.0,2,5,2,2023,0,0,0,2023-05,0,0,0.0,0.0,0.0,0.0,0.0,
2023-05-18,10000721,WAFERS Based Tiffany  Breaksta 24*12 MAXI 26gr,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,0.0,3,5,2,2023,0,0,0,2023-05,0,0,0.0,0.0,0.0,0.0,0.0,
2023-05-19,10000721,WAFERS Based Tiffany  Breaksta 24*12 MAXI 26gr,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,0.0,4,5,2,2023,0,0,0,2023-05,0,0,0.0,0.0,0.0,0.0,0.0,
2023-05-20,10000721,WAFERS Based Tiffany  Breaksta 24*12 MAXI 26gr,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,0.0,5,5,2,2023,1,0,0,2023-05,0,0,0.0,0.0,0.0,0.0,0.0,
2023-05-21,10000721,WAFERS Based Tiffany  Breaksta 24*12 MAXI 26gr,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,0.0,6,5,2,2023,1,0,0,2023-05,0,0,0.0,0.0,0.0,0.0,0.0,
2023-05-22,10000721,WAFERS Based Tiffany  Breaksta 24*12 MAXI 26gr,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,0.0,0,5,2,2023,0,0,0,2023-05,0,0,0.0,0.0,0.0,0.0,0.0,
2023-05-23,10000721,WAFERS Based Tiffany  Breaksta 24*12 MAXI 26gr,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,0.0,1,5,2,2023,0,0,0,2023-05,0,0,0.0,0.0,0.0,0.0,0.0,
2023-05-24,10000721,WAFERS Based Tiffany  Breaksta 24*12 MAXI 26gr,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,0.0,2,5,2,2023,0,0,0,2023-05,0,0,0.0,0.0,0.0,0.0,0.0,
2023-05-25,10000721,WAFERS Based Tiffany  Breaksta 24*12 MAXI 26gr,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,0.0,3,5,2,2023,0,1,0,2023-05,0,0,0.0,0.0,0.0,0.0,0.0,
2023-05-26,10000721,WAFERS Based Tiffany  Breaksta 24*12 MAXI 26gr,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,0.0,4,5,2,2023,0,1,0,2023-05,0,0,0.0,0.0,0.0,0.0,0.0,
2023-05-27,10000721,WAFERS Based Tiffany  Breaksta 24*12 MAXI 26gr,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,0.0,5,5,2,2023,1,1,0,2023-05,0,0,0.0,0.0,0.0,0.0,0.0,
2023-05-28,10000721,WAFERS Based Tiffany  Breaksta 24*12 MAXI 26gr,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,0.0,6,5,2,2023,1,1,0,2023-05,0,0,0.0,0.0,0.0,0.0,0.0,
2023-05-29,10000721,WAFERS Based Tiffany  Breaksta 24*12 MAXI 26gr,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,0.0,0,5,2,2023,0,1,0,2023-05,0,0,0.0,0.0,0.0,0.0,0.0,
2023-05-30,10000721,WAFERS Based Tiffany  Breaksta 24*12 MAXI 26gr,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,0.0,1,5,2,2023,0,1,0,2023-05,0,0,0.0,0.0,0.0,0.0,0.0,
2023-05-31,10000721,WAFERS Based Tiffany  Breaksta 24*12 MAXI 26gr,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,0.0,2,5,2,2023,0,1,0,2023-05,0,0,0.0,0.0,0.0,0.0,0.0,
2023-06-01,10000721,WAFERS Based Tiffany  Breaksta 24*12 MAXI 26gr,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,0.0,3,6,2,2023,0,0,1,2023-06,0,0,0.0,0.0,0.0,0.0,0.0,
2023-06-02,10000721,WAFERS Based Tiffany  Breaksta 24*12 MAXI 26gr,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,0.0,4,6,2,2023,0,0,1,2023-06,0,0,0.0,0.0,0.0,0.0,0.0,
2023-06-03,10000721,WAFERS Based Tiffany  Breaksta 24*12 MAXI 26gr,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,0.0,5,6,2,2023,1,0,1,2023-06,0,0,0.0,0.0,0.0,0.0,0.0,
2023-06-04,10000721,WAFERS Based Tiffany  Breaksta 24*12 MAXI 26gr,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,0.0,6,6,2,2023,1,0,1,2023-06,0,0,0.0,0.0,0.0,0.0,0.0,
2023-06-05,10000721,WAFERS Based Tiffany  Breaksta 24*12 MAXI 26gr,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,0.0,0,6,2,2023,0,0,1,2023-06,0,0,0.0,0.0,0.0,0.0,0.0,
2023-06-06,10000721,WAFERS Based Tiffany  Breaksta 24*12 MAXI 26gr,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,0.0,1,6,2,2023,0,0,0,2023-06,0,0,0.0,0.0,0.0,0.0,0.0,
2023-06-07,10000721,WAFERS Based Tiffany  Breaksta 24*12 MAXI 26gr,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,0.0,2,6,2,2023,0,0,0,2023-06,0,0,0.0,0.0,0.0,0.0,0.0,
2023-06-08,10000721,WAFERS Based Tiffany  Breaksta 24*12 MAXI 26gr,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,0.0,3,6,2,2023,0,0,0,2023-06,0,0,0.0,0.0,0.0,0.0,0.0,
2023-06-09,10000721,WAFERS Based Tiffany  Breaksta 24*12 MAXI 26gr,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,0.0,4,6,2,2023,0,0,0,2023-06,0,0,0.0,0.0,0.0,0.0,0.0,
2023-06-10,10000721,WAFERS Based Tiffany  Breaksta 24*12 MAXI 26gr,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,0.0,5,6,2,2023,1,0,0,2023-06,0,0,0.0,0.0,0.0,0.0,0.0,
2023-06-11,10000721,WAFERS Based Tiffany  Breaksta 24*12 MAXI 26gr,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,0.0,6,6,2,2023,1,0,0,2023-06,0,0,0.0,0.0,0.0,0.0,0.0,
2023-06-12,10000721,WAFERS Based Tiffany  Breaksta 24*12 MAXI 26gr,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,0.0,0,6,2,2023,0,0,0,2023-06,0,0,0.0,0.0,0.0,0.0,0.0,
2023-06-13,10000721,WAFERS Based Tiffany  Breaksta 24*12 MAXI 26gr,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,0.0,1,6,2,2023,0,0,0,2023-06,0,0,0.0,0.0,0.0,0.0,0.0,
2023-06-14,10000721,WAFERS Based Tiffany  Breaksta 24*12 MAXI 26gr,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,0.0,2,6,2,2023,0,0,0,2023-06,0,0,0.0,0.0,0.0,0.0,0.0,
2023-06-15,10000721,WAFERS Based Tiffany  Breaksta 24*12 MAXI 26gr,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,0.0,3,6,2,2023,0,0,0,2023-06,0,0,0.0,0.0,0.0,0.0,0.0,
2023-06-16,10000721,WAFERS Based Tiffany  Breaksta 24*12 MAXI 26gr,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,0.0,4,6,2,2023,0,0,0,2023-06,0,0,0.0,0.0,0.0,0.0,0.0,
2023-06-17,10000721,WAFERS Based Tiffany  Breaksta 24*12 MAXI 26gr,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,0.0,5,6,2,2023,1,0,0,2023-06,0,0,0.0,0.0,0.0,0.0,0.0,
2023-06-18,10000721,WAFERS Based Tiffany  Breaksta 24*12 MAXI 26gr,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,0.0,6,6,2,2023,1,0,0,2023-06,0,0,0.0,0.0,0.0,0.0,0.0,
2023-06-19,10000721,WAFERS Based Tiffany  Breaksta 24*12 MAXI 26gr,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,0.0,0,6,2,2023,0,0,0,2023-06,0,0,0.0,0.0,0.0,0.0,0.0,
2023-06-20,10000721,WAFERS Based Tiffany  Breaksta 24*12 MAXI 26gr,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,0.0,1,6,2,2023,0,0,0,2023-06,0,0,0.0,0.0,0.0,0.0,0.0,
2023-06-21,10000721,WAFERS Based Tiffany  Breaksta 24*12 MAXI 26gr,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,0.0,2,6,2,2023,0,0,0,2023-06,0,0,0.0,0.0,0.0,0.0,0.0,
2023-06-22,10000721,WAFERS Based Tiffany  Breaksta 24*12 MAXI 26gr,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,0.0,3,6,2,2023,0,0,0,2023-06,0,0,0.0,0.0,0.0,0.0,0.0,
2023-06-23,10000721,WAFERS Based Tiffany  Breaksta 24*12 MAXI 26gr,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,0.0,4,6,2,2023,0,0,0,2023-06,0,0,0.0,0.0,0.0,0.0,0.0,
2023-06-24,10000721,WAFERS Based Tiffany  Breaksta 24*12 MAXI 26gr,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,0.0,5,6,2,2023,1,0,0,2023-06,0,0,0.0,0.0,0.0,0.0,0.0,
2023-06-25,10000721,WAFERS Based Tiffany  Breaksta 24*12 MAXI 26gr,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,0.0,6,6,2,2023,1,1,0,2023-06,0,0,0.0,0.0,0.0,0.0,0.0,
2023-06-26,10000721,WAFERS Based Tiffany  Breaksta 24*12 MAXI 26gr,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,0.0,0,6,2,2023,0,1,0,2023-06,0,0,0.0,0.0,0.0,0.0,0.0,
2023-06-27,10000721,WAFERS Based Tiffany  Breaksta 24*12 MAXI 26gr,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,0.0,1,6,2,2023,0,1,0,2023-06,0,0,0.0,0.0,0.0,0.0,0.0,
2023-06-28,10000721,WAFERS Based Tiffany  Breaksta 24*12 MAXI 26gr,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,0.0,2,6,2,2023,0,1,0,2023-06,1,0,0.0,0.0,0.0,0.0,0.0,
2023-06-29,10000721,WAFERS Based Tiffany  Breaksta 24*12 MAXI 26gr,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,0.0,3,6,2,2023,0,1,0,2023-06,1,0,0.0,0.0,0.0,0.0,0.0,
2023-06-30,10000721,WAFERS Based Tiffany  Breaksta 24*12 MAXI 26gr,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,0.0,4,6,2,2023,0,1,0,2023-06,0,0,0.0,0.0,0.0,0.0,0.0,
2023-07-01,10000721,WAFERS Based Tiffany  Breaksta 24*12 MAXI 26gr,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,0.0,5,7,3,2023,1,0,1,2023-07,0,0,0.0,0.0,0.0,0.0,0.0,
2023-07-02,10000721,WAFERS Based Tiffany  Breaksta 24*12 MAXI 26gr,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,0.0,6,7,3,2023,1,0,1,2023-07,0,0,0.0,0.0,0.0,0.0,0.0,
2023-07-03,10000721,WAFERS Based Tiffany  Breaksta 24*12 MAXI 26gr,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,0.0,0,7,3,2023,0,0,1,2023-07,0,0,0.0,0.0,0.0,0.0,0.0,
2023-07-04,10000721,WAFERS Based Tiffany  Breaksta 24*12 MAXI 26gr,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,0.0,1,7,3,2023,0,0,1,2023-07,0,0,0.0,0.0,0.0,0.0,0.0,
2023-07-05,10000721,WAFERS Based Tiffany  Breaksta 24*12 MAXI 26gr,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,0.0,2,7,3,2023,0,0,1,2023-07,0,0,0.0,0.0,0.0,0.0,0.0,
2023-07-06,10000721,WAFERS Based Tiffany  Breaksta 24*12 MAXI 26gr,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,0.0,3,7,3,2023,0,0,0,2023-07,0,0,0.0,0.0,0.0,0.0,0.0,
2023-07-07,10000721,WAFERS Based Tiffany  Breaksta 24*12 MAXI 26gr,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,0.0,4,7,3,2023,0,0,0,2023-07,0,0,0.0,0.0,0.0,0.0,0.0,
2023-07-08,10000721,WAFERS Based Tiffany  Breaksta 24*12 MAXI 26gr,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,0.0,5,7,3,2023,1,0,0,2023-07,0,0,0.0,0.0,0.0,0.0,0.0,
2023-07-09,10000721,WAFERS Based Tiffany  Breaksta 24*12 MAXI 26gr,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,0.0,6,7,3,2023,1,0,0,2023-07,0,0,0.0,0.0,0.0,0.0,0.0,
2023-07-10,10000721,WAFERS Based Tiffany  Breaksta 24*12 MAXI 26gr,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,0.0,0,7,3,2023,0,0,0,2023-07,0,0,0.0,0.0,0.0,0.0,0.0,
2023-07-11,10000721,WAFERS Based Tiffany  Breaksta 24*12 MAXI 26gr,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,0.0,1,7,3,2023,0,0,0,2023-07,0,0,0.0,0.0,0.0,0.0,0.0,
2023-07-12,10000721,WAFERS Based Tiffany  Breaksta 24*12 MAXI 26gr,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,0.0,2,7,3,2023,0,0,0,2023-07,0,0,0.0,0.0,0.0,0.0,0.0,
2023-07-13,10000721,WAFERS Based Tiffany  Breaksta 24*12 MAXI 26gr,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,0.0,3,7,3,2023,0,0,0,2023-07,0,0,0.0,0.0,0.0,0.0,0.0,
2023-07-14,10000721,WAFERS Based Tiffany  Breaksta 24*12 MAXI 26gr,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,0.0,4,7,3,2023,0,0,0,2023-07,0,0,0.0,0.0,0.0,0.0,0.0,
2023-07-15,10000721,WAFERS Based Tiffany  Breaksta 24*12 MAXI 26gr,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,0.0,5,7,3,2023,1,0,0,2023-07,0,0,0.0,0.0,0.0,0.0,0.0,
2023-07-16,10000721,WAFERS Based Tiffany  Breaksta 24*12 MAXI 26gr,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,0.0,6,7,3,2023,1,0,0,2023-07,0,0,0.0,0.0,0.0,0.0,0.0,
2023-07-17,10000721,WAFERS Based Tiffany  Breaksta 24*12 MAXI 26gr,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,0.0,0,7,3,2023,0,0,0,2023-07,0,0,0.0,0.0,0.0,0.0,0.0,
2023-07-18,10000721,WAFERS Based Tiffany  Breaksta 24*12 MAXI 26gr,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,0.0,1,7,3,2023,0,0,0,2023-07,0,0,0.0,0.0,0.0,0.0,0.0,
2023-07-19,10000721,WAFERS Based Tiffany  Breaksta 24*12 MAXI 26gr,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,0.0,2,7,3,2023,0,0,0,2023-07,1,0,0.0,0.0,0.0,0.0,0.0,
2023-07-20,10000721,WAFERS Based Tiffany  Breaksta 24*12 MAXI 26gr,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,0.0,3,7,3,2023,0,0,0,2023-07,0,0,0.0,0.0,0.0,0.0,0.0,
2023-07-21,10000721,WAFERS Based Tiffany  Breaksta 24*12 MAXI 26gr,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,0.0,4,7,3,2023,0,0,0,2023-07,0,0,0.0,0.0,0.0,0.0,0.0,
2023-07-22,10000721,WAFERS Based Tiffany  Breaksta 24*12 MAXI 26gr,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,0.0,5,7,3,2023,1,0,0,2023-07,0,0,0.0,0.0,0.0,0.0,0.0,
2023-07-23,10000721,WAFERS Based Tiffany  Breaksta 24*12 MAXI 26gr,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,0.0,6,7,3,2023,1,0,0,2023-07,0,0,0.0,0.0,0.0,0.0,0.0,
2023-07-24,10000721,WAFERS Based Tiffany  Breaksta 24*12 MAXI 26gr,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,0.0,0,7,3,2023,0,0,0,2023-07,0,0,0.0,0.0,0.0,0.0,0.0,
2023-07-25,10000721,WAFERS Based Tiffany  Breaksta 24*12 MAXI 26gr,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,0.0,1,7,3,2023,0,1,0,2023-07,0,0,0.0,0.0,0.0,0.0,0.0,
2023-07-26,10000721,WAFERS Based Tiffany  Breaksta 24*12 MAXI 26gr,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,0.0,2,7,3,2023,0,1,0,2023-07,0,0,0.0,0.0,0.0,0.0,0.0,
2023-07-27,10000721,WAFERS Based Tiffany  Breaksta 24*12 MAXI 26gr,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,0.0,3,7,3,2023,0,1,0,2023-07,0,0,0.0,0.0,0.0,0.0,0.0,
2023-07-28,10000721,WAFERS Based Tiffany  Breaksta 24*12 MAXI 26gr,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,0.0,4,7,3,2023,0,1,0,2023-07,0,0,0.0,0.0,0.0,0.0,0.0,
2023-07-29,10000721,WAFERS Based Tiffany  Breaksta 24*12 MAXI 26gr,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,0.0,5,7,3,2023,1,1,0,2023-07,0,0,0.0,0.0,0.0,0.0,0.0,
2023-07-30,10000721,WAFERS Based Tiffany  Breaksta 24*12 MAXI 26gr,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,0.0,6,7,3,2023,1,1,0,2023-07,1,0,0.0,0.0,0.0,0.0,0.0,
2023-07-31,10000721,WAFERS Based Tiffany  Breaksta 24*12 MAXI 26gr,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,0.0,0,7,3,2023,0,1,0,2023-07,0,0,0.0,0.0,0.0,0.0,0.0,
2023-08-01,10000721,WAFERS Based Tiffany  Breaksta 24*12 MAXI 26gr,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,0.0,1,8,3,2023,0,0,1,2023-08,0,0,0.0,0.0,0.0,0.0,0.0,
2023-08-02,10000721,WAFERS Based Tiffany  Breaksta 24*12 MAXI 26gr,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,0.0,2,8,3,2023,0,0,1,2023-08,0,0,0.0,0.0,0.0,0.0,0.0,
2023-08-03,10000721,WAFERS Based Tiffany  Breaksta 24*12 MAXI 26gr,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,0.0,3,8,3,2023,0,0,1,2023-08,0,0,0.0,0.0,0.0,0.0,0.0,
2023-08-04,10000721,WAFERS Based Tiffany  Breaksta 24*12 MAXI 26gr,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,0.0,4,8,3,2023,0,0,1,2023-08,0,0,0.0,0.0,0.0,0.0,0.0,
2023-08-05,10000721,WAFERS Based Tiffany  Breaksta 24*12 MAXI 26gr,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,0.0,5,8,3,2023,1,0,1,2023-08,0,0,0.0,0.0,0.0,0.0,0.0,
2023-08-06,10000721,WAFERS Based Tiffany  Breaksta 24*12 MAXI 26gr,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,0.0,6,8,3,2023,1,0,0,2023-08,0,0,0.0,0.0,0.0,0.0,0.0,
2023-08-07,10000721,WAFERS Based Tiffany  Breaksta 24*12 MAXI 26gr,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,0.0,0,8,3,2023,0,0,0,2023-08,0,0,0.0,0.0,0.0,0.0,0.0,
2023-08-08,10000721,WAFERS Based Tiffany  Breaksta 24*12 MAXI 26gr,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,0.0,1,8,3,2023,0,0,0,2023-08,0,0,0.0,0.0,0.0,0.0,0.0,
2023-08-09,10000721,WAFERS Based Tiffany  Breaksta 24*12 MAXI 26gr,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,0.0,2,8,3,2023,0,0,0,2023-08,0,0,0.0,0.0,0.0,0.0,0.0,
2023-08-10,10000721,WAFERS Based Tiffany  Breaksta 24*12 MAXI 26gr,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,0.0,3,8,3,2023,0,0,0,2023-08,0,0,0.0,0.0,0.0,0.0,0.0,
2023-08-11,10000721,WAFERS Based Tiffany  Breaksta 24*12 MAXI 26gr,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,0.0,4,8,3,2023,0,0,0,2023-08,0,0,0.0,0.0,0.0,0.0,0.0,
2023-08-12,10000721,WAFERS Based Tiffany  Breaksta 24*12 MAXI 26gr,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,0.0,5,8,3,2023,1,0,0,2023-08,0,0,0.0,0.0,0.0,0.0,0.0,
2023-08-13,10000721,WAFERS Based Tiffany  Breaksta 24*12 MAXI 26gr,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,0.0,6,8,3,2023,1,0,0,2023-08,0,0,0.0,0.0,0.0,0.0,0.0,
2023-08-14,10000721,WAFERS Based Tiffany  Breaksta 24*12 MAXI 26gr,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,0.0,0,8,3,2023,0,0,0,2023-08,1,0,0.0,0.0,0.0,0.0,0.0,
2023-08-15,10000721,WAFERS Based Tiffany  Breaksta 24*12 MAXI 26gr,TIFFANY,TIFFANY,0.0,0.0,0.0,0.0,0.0,1,8,3,2023,0,0,0,2023-08,0,0,0.0,0.0,0.0,0.0,0.0,
