ds,AR_Ref,AR_Design,FA_CodeFamille,FA_Intitule,y,StockFinal,jour_semaine,mois,trimestre,annee,is_weekend,is_fin_mois,is_debut_mois
2025-07-10,N-5003,CONCENTRÉ TOMATE 21CL  DELICIA*12PCS,DTOMATE,TOMATE DELICIA,0.0,0.0,3,7,3,2025,0,0,0
2025-07-11,N-5003,CONCENTRÉ TOMATE 21CL  DELICIA*12PCS,DTOMATE,TOMATE DELICIA,0.0,0.0,4,7,3,2025,0,0,0
2025-07-12,N-5003,CONCENTRÉ TOMATE 21CL  DELICIA*12PCS,DTOMATE,TOMATE DELICIA,0.0,0.0,5,7,3,2025,1,0,0
2025-07-13,N-5003,CONCENTRÉ TOMATE 21CL  DELICIA*12PCS,DTOMATE,TOMATE DELICIA,0.0,0.0,6,7,3,2025,1,0,0
2025-07-14,N-5003,CONCENTRÉ TOMATE 21CL  DELICIA*12PCS,DTOMATE,TOMATE DELICIA,0.0,0.0,0,7,3,2025,0,0,0
2025-07-15,N-5003,CONCENTRÉ TOMATE 21CL  DELICIA*12PCS,DTOMATE,TOMATE DELICIA,0.0,0.0,1,7,3,2025,0,0,0
2025-07-16,N-5003,CONCENTRÉ TOMATE 21CL  DELICIA*12PCS,DTOMATE,TOMATE DELICIA,0.0,0.0,2,7,3,2025,0,0,0
2025-07-17,N-5003,CONCENTRÉ TOMATE 21CL  DELICIA*12PCS,DTOMATE,TOMATE DELICIA,0.0,0.0,3,7,3,2025,0,0,0
2025-07-18,N-5003,CONCENTRÉ TOMATE 21CL  DELICIA*12PCS,DTOMATE,TOMATE DELICIA,0.0,0.0,4,7,3,2025,0,0,0
2025-07-19,N-5003,CONCENTRÉ TOMATE 21CL  DELICIA*12PCS,DTOMATE,TOMATE DELICIA,0.0,0.0,5,7,3,2025,1,0,0
2025-07-20,N-5003,CONCENTRÉ TOMATE 21CL  DELICIA*12PCS,DTOMATE,TOMATE DELICIA,0.0,0.0,6,7,3,2025,1,0,0
2025-07-21,N-5003,CONCENTRÉ TOMATE 21CL  DELICIA*12PCS,DTOMATE,TOMATE DELICIA,0.0,0.0,0,7,3,2025,0,0,0
2025-07-22,N-5003,CONCENTRÉ TOMATE 21CL  DELICIA*12PCS,DTOMATE,TOMATE DELICIA,0.0,0.0,1,7,3,2025,0,0,0
2025-07-23,N-5003,CONCENTRÉ TOMATE 21CL  DELICIA*12PCS,DTOMATE,TOMATE DELICIA,0.0,0.0,2,7,3,2025,0,0,0
2025-07-24,N-5003,CONCENTRÉ TOMATE 21CL  DELICIA*12PCS,DTOMATE,TOMATE DELICIA,0.0,0.0,3,7,3,2025,0,0,0
2025-07-25,N-5003,CONCENTRÉ TOMATE 21CL  DELICIA*12PCS,DTOMATE,TOMATE DELICIA,0.0,0.0,4,7,3,2025,0,1,0
2025-07-26,N-5003,CONCENTRÉ TOMATE 21CL  DELICIA*12PCS,DTOMATE,TOMATE DELICIA,0.0,0.0,5,7,3,2025,1,1,0
2025-07-27,N-5003,CONCENTRÉ TOMATE 21CL  DELICIA*12PCS,DTOMATE,TOMATE DELICIA,0.0,0.0,6,7,3,2025,1,1,0
2025-07-28,N-5003,CONCENTRÉ TOMATE 21CL  DELICIA*12PCS,DTOMATE,TOMATE DELICIA,0.0,0.0,0,7,3,2025,0,1,0
2025-07-29,N-5003,CONCENTRÉ TOMATE 21CL  DELICIA*12PCS,DTOMATE,TOMATE DELICIA,0.0,0.0,1,7,3,2025,0,1,0
2025-07-30,N-5003,CONCENTRÉ TOMATE 21CL  DELICIA*12PCS,DTOMATE,TOMATE DELICIA,0.0,0.0,2,7,3,2025,0,1,0
2025-07-31,N-5003,CONCENTRÉ TOMATE 21CL  DELICIA*12PCS,DTOMATE,TOMATE DELICIA,0.0,0.0,3,7,3,2025,0,1,0
2025-08-01,N-5003,CONCENTRÉ TOMATE 21CL  DELICIA*12PCS,DTOMATE,TOMATE DELICIA,0.0,0.0,4,8,3,2025,0,0,1
2025-08-02,N-5003,CONCENTRÉ TOMATE 21CL  DELICIA*12PCS,DTOMATE,TOMATE DELICIA,0.0,0.0,5,8,3,2025,1,0,1
2025-08-03,N-5003,CONCENTRÉ TOMATE 21CL  DELICIA*12PCS,DTOMATE,TOMATE DELICIA,0.0,0.0,6,8,3,2025,1,0,1
2025-08-04,N-5003,CONCENTRÉ TOMATE 21CL  DELICIA*12PCS,DTOMATE,TOMATE DELICIA,0.0,0.0,0,8,3,2025,0,0,1
2025-08-05,N-5003,CONCENTRÉ TOMATE 21CL  DELICIA*12PCS,DTOMATE,TOMATE DELICIA,0.0,0.0,1,8,3,2025,0,0,1
2025-08-06,N-5003,CONCENTRÉ TOMATE 21CL  DELICIA*12PCS,DTOMATE,TOMATE DELICIA,0.0,0.0,2,8,3,2025,0,0,0
2025-08-07,N-5003,CONCENTRÉ TOMATE 21CL  DELICIA*12PCS,DTOMATE,TOMATE DELICIA,0.0,0.0,3,8,3,2025,0,0,0
2025-08-08,N-5003,CONCENTRÉ TOMATE 21CL  DELICIA*12PCS,DTOMATE,TOMATE DELICIA,0.0,0.0,4,8,3,2025,0,0,0
2025-08-09,N-5003,CONCENTRÉ TOMATE 21CL  DELICIA*12PCS,DTOMATE,TOMATE DELICIA,0.0,0.0,5,8,3,2025,1,0,0
2025-08-10,N-5003,CONCENTRÉ TOMATE 21CL  DELICIA*12PCS,DTOMATE,TOMATE DELICIA,0.0,0.0,6,8,3,2025,1,0,0
2025-08-11,N-5003,CONCENTRÉ TOMATE 21CL  DELICIA*12PCS,DTOMATE,TOMATE DELICIA,0.0,0.0,0,8,3,2025,0,0,0
2025-08-12,N-5003,CONCENTRÉ TOMATE 21CL  DELICIA*12PCS,DTOMATE,TOMATE DELICIA,0.0,0.0,1,8,3,2025,0,0,0
2025-08-13,N-5003,CONCENTRÉ TOMATE 21CL  DELICIA*12PCS,DTOMATE,TOMATE DELICIA,0.0,0.0,2,8,3,2025,0,0,0
2025-08-14,N-5003,CONCENTRÉ TOMATE 21CL  DELICIA*12PCS,DTOMATE,TOMATE DELICIA,0.0,0.0,3,8,3,2025,0,0,0
2025-08-15,N-5003,CONCENTRÉ TOMATE 21CL  DELICIA*12PCS,DTOMATE,TOMATE DELICIA,0.0,0.0,4,8,3,2025,0,0,0
2025-08-16,N-5003,CONCENTRÉ TOMATE 21CL  DELICIA*12PCS,DTOMATE,TOMATE DELICIA,0.0,0.0,5,8,3,2025,1,0,0
2025-08-17,N-5003,CONCENTRÉ TOMATE 21CL  DELICIA*12PCS,DTOMATE,TOMATE DELICIA,0.0,0.0,6,8,3,2025,1,0,0
2025-08-18,N-5003,CONCENTRÉ TOMATE 21CL  DELICIA*12PCS,DTOMATE,TOMATE DELICIA,0.0,0.0,0,8,3,2025,0,0,0
2025-08-19,N-5003,CONCENTRÉ TOMATE 21CL  DELICIA*12PCS,DTOMATE,TOMATE DELICIA,0.0,0.0,1,8,3,2025,0,0,0
2025-08-20,N-5003,CONCENTRÉ TOMATE 21CL  DELICIA*12PCS,DTOMATE,TOMATE DELICIA,0.0,0.0,2,8,3,2025,0,0,0
2025-08-21,N-5003,CONCENTRÉ TOMATE 21CL  DELICIA*12PCS,DTOMATE,TOMATE DELICIA,0.0,0.0,3,8,3,2025,0,0,0
2025-08-22,N-5003,CONCENTRÉ TOMATE 21CL  DELICIA*12PCS,DTOMATE,TOMATE DELICIA,0.0,0.0,4,8,3,2025,0,0,0
2025-08-23,N-5003,CONCENTRÉ TOMATE 21CL  DELICIA*12PCS,DTOMATE,TOMATE DELICIA,0.0,0.0,5,8,3,2025,1,0,0
2025-08-24,N-5003,CONCENTRÉ TOMATE 21CL  DELICIA*12PCS,DTOMATE,TOMATE DELICIA,0.0,0.0,6,8,3,2025,1,0,0
2025-08-25,N-5003,CONCENTRÉ TOMATE 21CL  DELICIA*12PCS,DTOMATE,TOMATE DELICIA,0.0,0.0,0,8,3,2025,0,1,0
2025-08-26,N-5003,CONCENTRÉ TOMATE 21CL  DELICIA*12PCS,DTOMATE,TOMATE DELICIA,0.0,0.0,1,8,3,2025,0,1,0
2025-08-27,N-5003,CONCENTRÉ TOMATE 21CL  DELICIA*12PCS,DTOMATE,TOMATE DELICIA,0.0,0.0,2,8,3,2025,0,1,0
2022-12-31,N-5004,DOUBLE CONCENTRÉ DE TOMATE 37CL DÉLICIA-VERRE-,DTOMATE,TOMATE DELICIA,0.0,0.0,5,12,4,2022,1,1,0
2023-01-01,N-5004,DOUBLE CONCENTRÉ DE TOMATE 37CL DÉLICIA-VERRE-,DTOMATE,TOMATE DELICIA,0.0,0.0,6,1,1,2023,1,0,1
2023-01-02,N-5004,DOUBLE CONCENTRÉ DE TOMATE 37CL DÉLICIA-VERRE-,DTOMATE,TOMATE DELICIA,15.0,0.0,0,1,1,2023,0,0,1
2023-01-03,N-5004,DOUBLE CONCENTRÉ DE TOMATE 37CL DÉLICIA-VERRE-,DTOMATE,TOMATE DELICIA,0.0,0.0,1,1,1,2023,0,0,1
2023-01-04,N-5004,DOUBLE CONCENTRÉ DE TOMATE 37CL DÉLICIA-VERRE-,DTOMATE,TOMATE DELICIA,8.0,0.0,2,1,1,2023,0,0,1
2023-01-05,N-5004,DOUBLE CONCENTRÉ DE TOMATE 37CL DÉLICIA-VERRE-,DTOMATE,TOMATE DELICIA,0.0,0.0,3,1,1,2023,0,0,1
2023-01-06,N-5004,DOUBLE CONCENTRÉ DE TOMATE 37CL DÉLICIA-VERRE-,DTOMATE,TOMATE DELICIA,0.0,0.0,4,1,1,2023,0,0,0
2023-01-07,N-5004,DOUBLE CONCENTRÉ DE TOMATE 37CL DÉLICIA-VERRE-,DTOMATE,TOMATE DELICIA,0.0,0.0,5,1,1,2023,1,0,0
2023-01-08,N-5004,DOUBLE CONCENTRÉ DE TOMATE 37CL DÉLICIA-VERRE-,DTOMATE,TOMATE DELICIA,0.0,0.0,6,1,1,2023,1,0,0
2023-01-09,N-5004,DOUBLE CONCENTRÉ DE TOMATE 37CL DÉLICIA-VERRE-,DTOMATE,TOMATE DELICIA,0.0,0.0,0,1,1,2023,0,0,0
2023-01-10,N-5004,DOUBLE CONCENTRÉ DE TOMATE 37CL DÉLICIA-VERRE-,DTOMATE,TOMATE DELICIA,50.0,0.0,1,1,1,2023,0,0,0
2023-01-11,N-5004,DOUBLE CONCENTRÉ DE TOMATE 37CL DÉLICIA-VERRE-,DTOMATE,TOMATE DELICIA,0.0,0.0,2,1,1,2023,0,0,0
2023-01-12,N-5004,DOUBLE CONCENTRÉ DE TOMATE 37CL DÉLICIA-VERRE-,DTOMATE,TOMATE DELICIA,0.0,0.0,3,1,1,2023,0,0,0
2023-01-13,N-5004,DOUBLE CONCENTRÉ DE TOMATE 37CL DÉLICIA-VERRE-,DTOMATE,TOMATE DELICIA,0.0,0.0,4,1,1,2023,0,0,0
2023-01-14,N-5004,DOUBLE CONCENTRÉ DE TOMATE 37CL DÉLICIA-VERRE-,DTOMATE,TOMATE DELICIA,5.0,0.0,5,1,1,2023,1,0,0
2023-01-15,N-5004,DOUBLE CONCENTRÉ DE TOMATE 37CL DÉLICIA-VERRE-,DTOMATE,TOMATE DELICIA,0.0,0.0,6,1,1,2023,1,0,0
2023-01-16,N-5004,DOUBLE CONCENTRÉ DE TOMATE 37CL DÉLICIA-VERRE-,DTOMATE,TOMATE DELICIA,0.0,0.0,0,1,1,2023,0,0,0
2023-01-17,N-5004,DOUBLE CONCENTRÉ DE TOMATE 37CL DÉLICIA-VERRE-,DTOMATE,TOMATE DELICIA,0.0,0.0,1,1,1,2023,0,0,0
2023-01-18,N-5004,DOUBLE CONCENTRÉ DE TOMATE 37CL DÉLICIA-VERRE-,DTOMATE,TOMATE DELICIA,10.0,0.0,2,1,1,2023,0,0,0
2023-01-19,N-5004,DOUBLE CONCENTRÉ DE TOMATE 37CL DÉLICIA-VERRE-,DTOMATE,TOMATE DELICIA,0.0,0.0,3,1,1,2023,0,0,0
2023-01-20,N-5004,DOUBLE CONCENTRÉ DE TOMATE 37CL DÉLICIA-VERRE-,DTOMATE,TOMATE DELICIA,10.0,0.0,4,1,1,2023,0,0,0
2023-01-21,N-5004,DOUBLE CONCENTRÉ DE TOMATE 37CL DÉLICIA-VERRE-,DTOMATE,TOMATE DELICIA,0.0,0.0,5,1,1,2023,1,0,0
2023-01-22,N-5004,DOUBLE CONCENTRÉ DE TOMATE 37CL DÉLICIA-VERRE-,DTOMATE,TOMATE DELICIA,0.0,0.0,6,1,1,2023,1,0,0
2023-01-23,N-5004,DOUBLE CONCENTRÉ DE TOMATE 37CL DÉLICIA-VERRE-,DTOMATE,TOMATE DELICIA,318.0,0.0,0,1,1,2023,0,0,0
2023-01-24,N-5004,DOUBLE CONCENTRÉ DE TOMATE 37CL DÉLICIA-VERRE-,DTOMATE,TOMATE DELICIA,100.0,0.0,1,1,1,2023,0,0,0
2023-01-25,N-5004,DOUBLE CONCENTRÉ DE TOMATE 37CL DÉLICIA-VERRE-,DTOMATE,TOMATE DELICIA,0.0,0.0,2,1,1,2023,0,1,0
2023-01-26,N-5004,DOUBLE CONCENTRÉ DE TOMATE 37CL DÉLICIA-VERRE-,DTOMATE,TOMATE DELICIA,0.0,0.0,3,1,1,2023,0,1,0
2023-01-27,N-5004,DOUBLE CONCENTRÉ DE TOMATE 37CL DÉLICIA-VERRE-,DTOMATE,TOMATE DELICIA,15.0,0.0,4,1,1,2023,0,1,0
2023-01-28,N-5004,DOUBLE CONCENTRÉ DE TOMATE 37CL DÉLICIA-VERRE-,DTOMATE,TOMATE DELICIA,0.0,0.0,5,1,1,2023,1,1,0
2023-01-29,N-5004,DOUBLE CONCENTRÉ DE TOMATE 37CL DÉLICIA-VERRE-,DTOMATE,TOMATE DELICIA,0.0,0.0,6,1,1,2023,1,1,0
2023-01-30,N-5004,DOUBLE CONCENTRÉ DE TOMATE 37CL DÉLICIA-VERRE-,DTOMATE,TOMATE DELICIA,0.0,0.0,0,1,1,2023,0,1,0
2023-01-31,N-5004,DOUBLE CONCENTRÉ DE TOMATE 37CL DÉLICIA-VERRE-,DTOMATE,TOMATE DELICIA,223.0,0.0,1,1,1,2023,0,1,0
2023-02-01,N-5004,DOUBLE CONCENTRÉ DE TOMATE 37CL DÉLICIA-VERRE-,DTOMATE,TOMATE DELICIA,10.0,0.0,2,2,1,2023,0,0,1
2023-02-02,N-5004,DOUBLE CONCENTRÉ DE TOMATE 37CL DÉLICIA-VERRE-,DTOMATE,TOMATE DELICIA,22.0,0.0,3,2,1,2023,0,0,1
2023-02-03,N-5004,DOUBLE CONCENTRÉ DE TOMATE 37CL DÉLICIA-VERRE-,DTOMATE,TOMATE DELICIA,0.0,0.0,4,2,1,2023,0,0,1
2023-02-04,N-5004,DOUBLE CONCENTRÉ DE TOMATE 37CL DÉLICIA-VERRE-,DTOMATE,TOMATE DELICIA,203.0,0.0,5,2,1,2023,1,0,1
2023-02-05,N-5004,DOUBLE CONCENTRÉ DE TOMATE 37CL DÉLICIA-VERRE-,DTOMATE,TOMATE DELICIA,0.0,0.0,6,2,1,2023,1,0,1
2023-02-06,N-5004,DOUBLE CONCENTRÉ DE TOMATE 37CL DÉLICIA-VERRE-,DTOMATE,TOMATE DELICIA,28.0,0.0,0,2,1,2023,0,0,0
2023-02-07,N-5004,DOUBLE CONCENTRÉ DE TOMATE 37CL DÉLICIA-VERRE-,DTOMATE,TOMATE DELICIA,5.0,0.0,1,2,1,2023,0,0,0
2023-02-08,N-5004,DOUBLE CONCENTRÉ DE TOMATE 37CL DÉLICIA-VERRE-,DTOMATE,TOMATE DELICIA,431.0,0.0,2,2,1,2023,0,0,0
2023-02-09,N-5004,DOUBLE CONCENTRÉ DE TOMATE 37CL DÉLICIA-VERRE-,DTOMATE,TOMATE DELICIA,15.0,0.0,3,2,1,2023,0,0,0
2023-02-10,N-5004,DOUBLE CONCENTRÉ DE TOMATE 37CL DÉLICIA-VERRE-,DTOMATE,TOMATE DELICIA,55.0,0.0,4,2,1,2023,0,0,0
2023-02-11,N-5004,DOUBLE CONCENTRÉ DE TOMATE 37CL DÉLICIA-VERRE-,DTOMATE,TOMATE DELICIA,213.0,0.0,5,2,1,2023,1,0,0
2023-02-12,N-5004,DOUBLE CONCENTRÉ DE TOMATE 37CL DÉLICIA-VERRE-,DTOMATE,TOMATE DELICIA,0.0,0.0,6,2,1,2023,1,0,0
2023-02-13,N-5004,DOUBLE CONCENTRÉ DE TOMATE 37CL DÉLICIA-VERRE-,DTOMATE,TOMATE DELICIA,426.0,0.0,0,2,1,2023,0,0,0
2023-02-14,N-5004,DOUBLE CONCENTRÉ DE TOMATE 37CL DÉLICIA-VERRE-,DTOMATE,TOMATE DELICIA,0.0,0.0,1,2,1,2023,0,0,0
2023-02-15,N-5004,DOUBLE CONCENTRÉ DE TOMATE 37CL DÉLICIA-VERRE-,DTOMATE,TOMATE DELICIA,225.0,0.0,2,2,1,2023,0,0,0
2023-02-16,N-5004,DOUBLE CONCENTRÉ DE TOMATE 37CL DÉLICIA-VERRE-,DTOMATE,TOMATE DELICIA,50.0,0.0,3,2,1,2023,0,0,0
2023-02-17,N-5004,DOUBLE CONCENTRÉ DE TOMATE 37CL DÉLICIA-VERRE-,DTOMATE,TOMATE DELICIA,0.0,0.0,4,2,1,2023,0,0,0
2023-02-18,N-5004,DOUBLE CONCENTRÉ DE TOMATE 37CL DÉLICIA-VERRE-,DTOMATE,TOMATE DELICIA,12.0,0.0,5,2,1,2023,1,0,0
2023-02-19,N-5004,DOUBLE CONCENTRÉ DE TOMATE 37CL DÉLICIA-VERRE-,DTOMATE,TOMATE DELICIA,0.0,0.0,6,2,1,2023,1,0,0
2023-02-20,N-5004,DOUBLE CONCENTRÉ DE TOMATE 37CL DÉLICIA-VERRE-,DTOMATE,TOMATE DELICIA,5.0,0.0,0,2,1,2023,0,0,0
2023-02-21,N-5004,DOUBLE CONCENTRÉ DE TOMATE 37CL DÉLICIA-VERRE-,DTOMATE,TOMATE DELICIA,35.0,0.0,1,2,1,2023,0,0,0
2023-02-22,N-5004,DOUBLE CONCENTRÉ DE TOMATE 37CL DÉLICIA-VERRE-,DTOMATE,TOMATE DELICIA,5.0,0.0,2,2,1,2023,0,0,0
2023-02-23,N-5004,DOUBLE CONCENTRÉ DE TOMATE 37CL DÉLICIA-VERRE-,DTOMATE,TOMATE DELICIA,0.0,0.0,3,2,1,2023,0,0,0
2023-02-24,N-5004,DOUBLE CONCENTRÉ DE TOMATE 37CL DÉLICIA-VERRE-,DTOMATE,TOMATE DELICIA,516.0,0.0,4,2,1,2023,0,0,0
2023-02-25,N-5004,DOUBLE CONCENTRÉ DE TOMATE 37CL DÉLICIA-VERRE-,DTOMATE,TOMATE DELICIA,0.0,0.0,5,2,1,2023,1,1,0
2023-02-26,N-5004,DOUBLE CONCENTRÉ DE TOMATE 37CL DÉLICIA-VERRE-,DTOMATE,TOMATE DELICIA,0.0,0.0,6,2,1,2023,1,1,0
2023-02-27,N-5004,DOUBLE CONCENTRÉ DE TOMATE 37CL DÉLICIA-VERRE-,DTOMATE,TOMATE DELICIA,0.0,0.0,0,2,1,2023,0,1,0
2023-02-28,N-5004,DOUBLE CONCENTRÉ DE TOMATE 37CL DÉLICIA-VERRE-,DTOMATE,TOMATE DELICIA,203.0,0.0,1,2,1,2023,0,1,0
2023-03-01,N-5004,DOUBLE CONCENTRÉ DE TOMATE 37CL DÉLICIA-VERRE-,DTOMATE,TOMATE DELICIA,0.0,0.0,2,3,1,2023,0,0,1
2023-03-02,N-5004,DOUBLE CONCENTRÉ DE TOMATE 37CL DÉLICIA-VERRE-,DTOMATE,TOMATE DELICIA,18.0,0.0,3,3,1,2023,0,0,1
2023-03-03,N-5004,DOUBLE CONCENTRÉ DE TOMATE 37CL DÉLICIA-VERRE-,DTOMATE,TOMATE DELICIA,213.0,0.0,4,3,1,2023,0,0,1
2023-03-04,N-5004,DOUBLE CONCENTRÉ DE TOMATE 37CL DÉLICIA-VERRE-,DTOMATE,TOMATE DELICIA,8.0,0.0,5,3,1,2023,1,0,1
2023-03-05,N-5004,DOUBLE CONCENTRÉ DE TOMATE 37CL DÉLICIA-VERRE-,DTOMATE,TOMATE DELICIA,0.0,0.0,6,3,1,2023,1,0,1
2023-03-06,N-5004,DOUBLE CONCENTRÉ DE TOMATE 37CL DÉLICIA-VERRE-,DTOMATE,TOMATE DELICIA,203.0,0.0,0,3,1,2023,0,0,0
2023-03-07,N-5004,DOUBLE CONCENTRÉ DE TOMATE 37CL DÉLICIA-VERRE-,DTOMATE,TOMATE DELICIA,20.0,0.0,1,3,1,2023,0,0,0
2023-03-08,N-5004,DOUBLE CONCENTRÉ DE TOMATE 37CL DÉLICIA-VERRE-,DTOMATE,TOMATE DELICIA,10.0,0.0,2,3,1,2023,0,0,0
2023-03-09,N-5004,DOUBLE CONCENTRÉ DE TOMATE 37CL DÉLICIA-VERRE-,DTOMATE,TOMATE DELICIA,5.0,0.0,3,3,1,2023,0,0,0
2023-03-10,N-5004,DOUBLE CONCENTRÉ DE TOMATE 37CL DÉLICIA-VERRE-,DTOMATE,TOMATE DELICIA,5.0,0.0,4,3,1,2023,0,0,0
2023-03-11,N-5004,DOUBLE CONCENTRÉ DE TOMATE 37CL DÉLICIA-VERRE-,DTOMATE,TOMATE DELICIA,20.0,0.0,5,3,1,2023,1,0,0
2023-03-12,N-5004,DOUBLE CONCENTRÉ DE TOMATE 37CL DÉLICIA-VERRE-,DTOMATE,TOMATE DELICIA,0.0,0.0,6,3,1,2023,1,0,0
2023-03-13,N-5004,DOUBLE CONCENTRÉ DE TOMATE 37CL DÉLICIA-VERRE-,DTOMATE,TOMATE DELICIA,0.0,0.0,0,3,1,2023,0,0,0
2023-03-14,N-5004,DOUBLE CONCENTRÉ DE TOMATE 37CL DÉLICIA-VERRE-,DTOMATE,TOMATE DELICIA,15.0,0.0,1,3,1,2023,0,0,0
2023-03-15,N-5004,DOUBLE CONCENTRÉ DE TOMATE 37CL DÉLICIA-VERRE-,DTOMATE,TOMATE DELICIA,0.0,0.0,2,3,1,2023,0,0,0
2023-03-16,N-5004,DOUBLE CONCENTRÉ DE TOMATE 37CL DÉLICIA-VERRE-,DTOMATE,TOMATE DELICIA,5.0,0.0,3,3,1,2023,0,0,0
2023-03-17,N-5004,DOUBLE CONCENTRÉ DE TOMATE 37CL DÉLICIA-VERRE-,DTOMATE,TOMATE DELICIA,10.0,0.0,4,3,1,2023,0,0,0
2023-03-18,N-5004,DOUBLE CONCENTRÉ DE TOMATE 37CL DÉLICIA-VERRE-,DTOMATE,TOMATE DELICIA,0.0,0.0,5,3,1,2023,1,0,0
2023-03-19,N-5004,DOUBLE CONCENTRÉ DE TOMATE 37CL DÉLICIA-VERRE-,DTOMATE,TOMATE DELICIA,0.0,0.0,6,3,1,2023,1,0,0
2023-03-20,N-5004,DOUBLE CONCENTRÉ DE TOMATE 37CL DÉLICIA-VERRE-,DTOMATE,TOMATE DELICIA,0.0,0.0,0,3,1,2023,0,0,0
2023-03-21,N-5004,DOUBLE CONCENTRÉ DE TOMATE 37CL DÉLICIA-VERRE-,DTOMATE,TOMATE DELICIA,0.0,0.0,1,3,1,2023,0,0,0
2023-03-22,N-5004,DOUBLE CONCENTRÉ DE TOMATE 37CL DÉLICIA-VERRE-,DTOMATE,TOMATE DELICIA,0.0,0.0,2,3,1,2023,0,0,0
2023-03-23,N-5004,DOUBLE CONCENTRÉ DE TOMATE 37CL DÉLICIA-VERRE-,DTOMATE,TOMATE DELICIA,0.0,0.0,3,3,1,2023,0,0,0
2023-03-24,N-5004,DOUBLE CONCENTRÉ DE TOMATE 37CL DÉLICIA-VERRE-,DTOMATE,TOMATE DELICIA,77.0,0.0,4,3,1,2023,0,0,0
2023-03-25,N-5004,DOUBLE CONCENTRÉ DE TOMATE 37CL DÉLICIA-VERRE-,DTOMATE,TOMATE DELICIA,0.0,0.0,5,3,1,2023,1,1,0
2023-03-26,N-5004,DOUBLE CONCENTRÉ DE TOMATE 37CL DÉLICIA-VERRE-,DTOMATE,TOMATE DELICIA,0.0,0.0,6,3,1,2023,1,1,0
2023-03-27,N-5004,DOUBLE CONCENTRÉ DE TOMATE 37CL DÉLICIA-VERRE-,DTOMATE,TOMATE DELICIA,0.0,0.0,0,3,1,2023,0,1,0
2023-03-28,N-5004,DOUBLE CONCENTRÉ DE TOMATE 37CL DÉLICIA-VERRE-,DTOMATE,TOMATE DELICIA,0.0,0.0,1,3,1,2023,0,1,0
2023-03-29,N-5004,DOUBLE CONCENTRÉ DE TOMATE 37CL DÉLICIA-VERRE-,DTOMATE,TOMATE DELICIA,0.0,0.0,2,3,1,2023,0,1,0
2023-03-30,N-5004,DOUBLE CONCENTRÉ DE TOMATE 37CL DÉLICIA-VERRE-,DTOMATE,TOMATE DELICIA,0.0,0.0,3,3,1,2023,0,1,0
2023-03-31,N-5004,DOUBLE CONCENTRÉ DE TOMATE 37CL DÉLICIA-VERRE-,DTOMATE,TOMATE DELICIA,0.0,0.0,4,3,1,2023,0,1,0
2023-04-01,N-5004,DOUBLE CONCENTRÉ DE TOMATE 37CL DÉLICIA-VERRE-,DTOMATE,TOMATE DELICIA,0.0,0.0,5,4,2,2023,1,0,1
2023-04-02,N-5004,DOUBLE CONCENTRÉ DE TOMATE 37CL DÉLICIA-VERRE-,DTOMATE,TOMATE DELICIA,0.0,0.0,6,4,2,2023,1,0,1
2023-04-03,N-5004,DOUBLE CONCENTRÉ DE TOMATE 37CL DÉLICIA-VERRE-,DTOMATE,TOMATE DELICIA,10.0,0.0,0,4,2,2023,0,0,1
2023-04-04,N-5004,DOUBLE CONCENTRÉ DE TOMATE 37CL DÉLICIA-VERRE-,DTOMATE,TOMATE DELICIA,10.0,0.0,1,4,2,2023,0,0,1
2023-04-05,N-5004,DOUBLE CONCENTRÉ DE TOMATE 37CL DÉLICIA-VERRE-,DTOMATE,TOMATE DELICIA,13.0,0.0,2,4,2,2023,0,0,1
2023-04-06,N-5004,DOUBLE CONCENTRÉ DE TOMATE 37CL DÉLICIA-VERRE-,DTOMATE,TOMATE DELICIA,0.0,0.0,3,4,2,2023,0,0,0
2023-04-07,N-5004,DOUBLE CONCENTRÉ DE TOMATE 37CL DÉLICIA-VERRE-,DTOMATE,TOMATE DELICIA,5.0,0.0,4,4,2,2023,0,0,0
2023-04-08,N-5004,DOUBLE CONCENTRÉ DE TOMATE 37CL DÉLICIA-VERRE-,DTOMATE,TOMATE DELICIA,9.0,0.0,5,4,2,2023,1,0,0
2023-04-09,N-5004,DOUBLE CONCENTRÉ DE TOMATE 37CL DÉLICIA-VERRE-,DTOMATE,TOMATE DELICIA,0.0,0.0,6,4,2,2023,1,0,0
2023-04-10,N-5004,DOUBLE CONCENTRÉ DE TOMATE 37CL DÉLICIA-VERRE-,DTOMATE,TOMATE DELICIA,6.0,0.0,0,4,2,2023,0,0,0
2023-04-11,N-5004,DOUBLE CONCENTRÉ DE TOMATE 37CL DÉLICIA-VERRE-,DTOMATE,TOMATE DELICIA,0.0,0.0,1,4,2,2023,0,0,0
2023-04-12,N-5004,DOUBLE CONCENTRÉ DE TOMATE 37CL DÉLICIA-VERRE-,DTOMATE,TOMATE DELICIA,0.0,0.0,2,4,2,2023,0,0,0
2023-04-13,N-5004,DOUBLE CONCENTRÉ DE TOMATE 37CL DÉLICIA-VERRE-,DTOMATE,TOMATE DELICIA,32.34,0.0,3,4,2,2023,0,0,0
2023-04-14,N-5004,DOUBLE CONCENTRÉ DE TOMATE 37CL DÉLICIA-VERRE-,DTOMATE,TOMATE DELICIA,0.0,0.0,4,4,2,2023,0,0,0
